Year,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
I1,,,,,,,,,,,,,,,,,,,243745.2793,254470.3907,239237.8691,137922.6729,,163874.1917,144514.6347,131947.6699,85818.3111,76630.0554,47036.6795,67839.6502,88916.2318,77590.4690
